nb ant: 1, food: 44/50, nest level: 1, nb worker: 1, nb soldier: 0
nb ant: 386, food: 205/850, nest level: 5, nb worker: 258, nb soldier: 128
nb ant: 385, food: 207/850, nest level: 5, nb worker: 257, nb soldier: 128
nb ant: 385, food: 205/850, nest level: 5, nb worker: 257, nb soldier: 128
nb ant: 385, food: 207/850, nest level: 5, nb worker: 257, nb soldier: 128
nb ant: 385, food: 205/850, nest level: 5, nb worker: 257, nb soldier: 128
#1571 - a snail attack the colony
the menace kill 6 soldier
the menace kill 0 worker
nb ant: 377, food: 209/850, nest level: 5, nb worker: 255, nb soldier: 122
nb ant: 377, food: 225/850, nest level: 5, nb worker: 254, nb soldier: 123
nb ant: 379, food: 223/850, nest level: 5, nb worker: 256, nb soldier: 123
nb ant: 379, food: 219/850, nest level: 5, nb worker: 255, nb soldier: 124
nb ant: 378, food: 220/850, nest level: 5, nb worker: 254, nb soldier: 124
nb ant: 379, food: 218/850, nest level: 5, nb worker: 254, nb soldier: 125
nb ant: 379, food: 216/850, nest level: 5, nb worker: 254, nb soldier: 125
nb ant: 378, food: 219/850, nest level: 5, nb worker: 253, nb soldier: 125
nb ant: 378, food: 218/850, nest level: 5, nb worker: 253, nb soldier: 125
nb ant: 379, food: 214/850, nest level: 5, nb worker: 253, nb soldier: 126
#1581 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 378, food: 212/850, nest level: 5, nb worker: 255, nb soldier: 123
nb ant: 379, food: 222/850, nest level: 5, nb worker: 256, nb soldier: 123
nb ant: 379, food: 218/850, nest level: 5, nb worker: 255, nb soldier: 124
nb ant: 380, food: 217/850, nest level: 5, nb worker: 256, nb soldier: 124
nb ant: 382, food: 218/850, nest level: 5, nb worker: 258, nb soldier: 124
nb ant: 382, food: 215/850, nest level: 5, nb worker: 258, nb soldier: 124
nb ant: 383, food: 215/850, nest level: 5, nb worker: 259, nb soldier: 124
nb ant: 385, food: 211/850, nest level: 5, nb worker: 260, nb soldier: 125
nb ant: 385, food: 211/850, nest level: 5, nb worker: 260, nb soldier: 125
nb ant: 386, food: 208/850, nest level: 5, nb worker: 260, nb soldier: 126
#1591 - a spider attack the colony
the menace kill 2 soldier
the menace kill 0 worker
nb ant: 384, food: 207/850, nest level: 5, nb worker: 259, nb soldier: 125
nb ant: 384, food: 212/850, nest level: 5, nb worker: 259, nb soldier: 125
nb ant: 382, food: 215/850, nest level: 5, nb worker: 257, nb soldier: 125
nb ant: 380, food: 216/850, nest level: 5, nb worker: 255, nb soldier: 125
nb ant: 380, food: 217/850, nest level: 5, nb worker: 255, nb soldier: 125
nb ant: 381, food: 215/850, nest level: 5, nb worker: 255, nb soldier: 126
nb ant: 379, food: 215/850, nest level: 5, nb worker: 253, nb soldier: 126
nb ant: 378, food: 216/850, nest level: 5, nb worker: 252, nb soldier: 126
nb ant: 376, food: 219/850, nest level: 5, nb worker: 250, nb soldier: 126
nb ant: 374, food: 220/850, nest level: 5, nb worker: 248, nb soldier: 126
#1601 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 370, food: 222/850, nest level: 5, nb worker: 247, nb soldier: 123
nb ant: 372, food: 227/850, nest level: 5, nb worker: 249, nb soldier: 123
nb ant: 374, food: 224/850, nest level: 5, nb worker: 250, nb soldier: 124
nb ant: 374, food: 223/850, nest level: 5, nb worker: 249, nb soldier: 125
nb ant: 374, food: 222/850, nest level: 5, nb worker: 249, nb soldier: 125
nb ant: 372, food: 223/850, nest level: 5, nb worker: 247, nb soldier: 125
nb ant: 371, food: 225/850, nest level: 5, nb worker: 246, nb soldier: 125
nb ant: 371, food: 227/850, nest level: 5, nb worker: 246, nb soldier: 125
nb ant: 370, food: 226/850, nest level: 5, nb worker: 245, nb soldier: 125
nb ant: 371, food: 224/850, nest level: 5, nb worker: 246, nb soldier: 125
#1611 - a snail attack the colony
the menace kill 2 soldier
the menace kill 0 worker
nb ant: 371, food: 224/850, nest level: 5, nb worker: 248, nb soldier: 123
nb ant: 371, food: 228/850, nest level: 5, nb worker: 247, nb soldier: 124
nb ant: 370, food: 231/850, nest level: 5, nb worker: 247, nb soldier: 123
nb ant: 371, food: 229/850, nest level: 5, nb worker: 248, nb soldier: 123
nb ant: 370, food: 232/850, nest level: 5, nb worker: 247, nb soldier: 123
nb ant: 370, food: 231/850, nest level: 5, nb worker: 247, nb soldier: 123
nb ant: 369, food: 231/850, nest level: 5, nb worker: 246, nb soldier: 123
nb ant: 368, food: 232/850, nest level: 5, nb worker: 245, nb soldier: 123
nb ant: 368, food: 233/850, nest level: 5, nb worker: 245, nb soldier: 123
nb ant: 370, food: 232/850, nest level: 5, nb worker: 247, nb soldier: 123
#1621 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 366, food: 234/850, nest level: 5, nb worker: 247, nb soldier: 119
nb ant: 367, food: 240/850, nest level: 5, nb worker: 248, nb soldier: 119
nb ant: 366, food: 243/850, nest level: 5, nb worker: 247, nb soldier: 119
nb ant: 368, food: 240/850, nest level: 5, nb worker: 249, nb soldier: 119
nb ant: 370, food: 239/850, nest level: 5, nb worker: 251, nb soldier: 119
nb ant: 370, food: 236/850, nest level: 5, nb worker: 250, nb soldier: 120
nb ant: 372, food: 233/850, nest level: 5, nb worker: 251, nb soldier: 121
nb ant: 370, food: 236/850, nest level: 5, nb worker: 249, nb soldier: 121
nb ant: 369, food: 234/850, nest level: 5, nb worker: 247, nb soldier: 122
nb ant: 369, food: 232/850, nest level: 5, nb worker: 247, nb soldier: 122
#1631 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 366, food: 230/850, nest level: 5, nb worker: 245, nb soldier: 121
nb ant: 366, food: 237/850, nest level: 5, nb worker: 245, nb soldier: 121
nb ant: 368, food: 236/850, nest level: 5, nb worker: 246, nb soldier: 122
nb ant: 369, food: 232/850, nest level: 5, nb worker: 246, nb soldier: 123
nb ant: 370, food: 231/850, nest level: 5, nb worker: 247, nb soldier: 123
nb ant: 370, food: 228/850, nest level: 5, nb worker: 246, nb soldier: 124
nb ant: 371, food: 228/850, nest level: 5, nb worker: 247, nb soldier: 124
nb ant: 372, food: 227/850, nest level: 5, nb worker: 248, nb soldier: 124
nb ant: 371, food: 229/850, nest level: 5, nb worker: 248, nb soldier: 123
nb ant: 373, food: 227/850, nest level: 5, nb worker: 249, nb soldier: 124
#1641 - a snail attack the colony
the menace kill 2 soldier
the menace kill 0 worker
nb ant: 369, food: 227/850, nest level: 5, nb worker: 247, nb soldier: 122
nb ant: 367, food: 235/850, nest level: 5, nb worker: 245, nb soldier: 122
nb ant: 369, food: 231/850, nest level: 5, nb worker: 246, nb soldier: 123
nb ant: 371, food: 229/850, nest level: 5, nb worker: 248, nb soldier: 123
nb ant: 371, food: 229/850, nest level: 5, nb worker: 247, nb soldier: 124
nb ant: 372, food: 228/850, nest level: 5, nb worker: 248, nb soldier: 124
nb ant: 372, food: 227/850, nest level: 5, nb worker: 248, nb soldier: 124
nb ant: 374, food: 224/850, nest level: 5, nb worker: 250, nb soldier: 124
nb ant: 373, food: 226/850, nest level: 5, nb worker: 249, nb soldier: 124
nb ant: 372, food: 225/850, nest level: 5, nb worker: 248, nb soldier: 124
#1651 - a spider attack the colony
the menace kill 0 soldier
the menace kill 0 worker
nb ant: 373, food: 227/850, nest level: 5, nb worker: 249, nb soldier: 124
nb ant: 374, food: 222/850, nest level: 5, nb worker: 249, nb soldier: 125
nb ant: 373, food: 222/850, nest level: 5, nb worker: 248, nb soldier: 125
nb ant: 374, food: 221/850, nest level: 5, nb worker: 249, nb soldier: 125
nb ant: 376, food: 222/850, nest level: 5, nb worker: 251, nb soldier: 125
nb ant: 376, food: 221/850, nest level: 5, nb worker: 252, nb soldier: 124
nb ant: 376, food: 224/850, nest level: 5, nb worker: 252, nb soldier: 124
nb ant: 374, food: 225/850, nest level: 5, nb worker: 250, nb soldier: 124
nb ant: 376, food: 220/850, nest level: 5, nb worker: 250, nb soldier: 126
nb ant: 377, food: 218/850, nest level: 5, nb worker: 251, nb soldier: 126
#1661 - a snail attack the colony
the menace kill 2 soldier
the menace kill 0 worker
nb ant: 375, food: 218/850, nest level: 5, nb worker: 252, nb soldier: 123
nb ant: 373, food: 228/850, nest level: 5, nb worker: 251, nb soldier: 122
nb ant: 375, food: 226/850, nest level: 5, nb worker: 252, nb soldier: 123
nb ant: 374, food: 223/850, nest level: 5, nb worker: 250, nb soldier: 124
nb ant: 376, food: 222/850, nest level: 5, nb worker: 252, nb soldier: 124
nb ant: 376, food: 217/850, nest level: 5, nb worker: 250, nb soldier: 126
nb ant: 375, food: 221/850, nest level: 5, nb worker: 249, nb soldier: 126
nb ant: 376, food: 220/850, nest level: 5, nb worker: 250, nb soldier: 126
nb ant: 378, food: 217/850, nest level: 5, nb worker: 252, nb soldier: 126
nb ant: 376, food: 220/850, nest level: 5, nb worker: 250, nb soldier: 126
#1671 - a snail attack the colony
the menace kill 1 soldier
the menace kill 0 worker
nb ant: 375, food: 221/850, nest level: 5, nb worker: 251, nb soldier: 124
nb ant: 375, food: 225/850, nest level: 5, nb worker: 251, nb soldier: 124
nb ant: 377, food: 221/850, nest level: 5, nb worker: 252, nb soldier: 125
nb ant: 375, food: 221/850, nest level: 5, nb worker: 249, nb soldier: 126
nb ant: 376, food: 220/850, nest level: 5, nb worker: 250, nb soldier: 126
nb ant: 376, food: 219/850, nest level: 5, nb worker: 250, nb soldier: 126
nb ant: 375, food: 221/850, nest level: 5, nb worker: 250, nb soldier: 125
nb ant: 374, food: 224/850, nest level: 5, nb worker: 249, nb soldier: 125
nb ant: 375, food: 222/850, nest level: 5, nb worker: 250, nb soldier: 125
nb ant: 375, food: 220/850, nest level: 5, nb worker: 250, nb soldier: 125
#1681 - a snail attack the colony
the menace kill 5 soldier
the menace kill 0 worker
nb ant: 371, food: 221/850, nest level: 5, nb worker: 251, nb soldier: 120
nb ant: 372, food: 236/850, nest level: 5, nb worker: 252, nb soldier: 120
nb ant: 372, food: 235/850, nest level: 5, nb worker: 252, nb soldier: 120
nb ant: 373, food: 231/850, nest level: 5, nb worker: 252, nb soldier: 121
nb ant: 374, food: 228/850, nest level: 5, nb worker: 252, nb soldier: 122
nb ant: 375, food: 228/850, nest level: 5, nb worker: 253, nb soldier: 122
nb ant: 376, food: 227/850, nest level: 5, nb worker: 254, nb soldier: 122
nb ant: 376, food: 226/850, nest level: 5, nb worker: 254, nb soldier: 122
nb ant: 377, food: 222/850, nest level: 5, nb worker: 254, nb soldier: 123
nb ant: 379, food: 220/850, nest level: 5, nb worker: 256, nb soldier: 123
#1691 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 375, food: 223/850, nest level: 5, nb worker: 255, nb soldier: 120
nb ant: 373, food: 233/850, nest level: 5, nb worker: 253, nb soldier: 120
nb ant: 373, food: 235/850, nest level: 5, nb worker: 253, nb soldier: 120
nb ant: 373, food: 231/850, nest level: 5, nb worker: 252, nb soldier: 121
nb ant: 374, food: 230/850, nest level: 5, nb worker: 253, nb soldier: 121
nb ant: 375, food: 228/850, nest level: 5, nb worker: 254, nb soldier: 121
nb ant: 375, food: 230/850, nest level: 5, nb worker: 254, nb soldier: 121
nb ant: 374, food: 227/850, nest level: 5, nb worker: 252, nb soldier: 122
nb ant: 375, food: 223/850, nest level: 5, nb worker: 251, nb soldier: 124
nb ant: 376, food: 222/850, nest level: 5, nb worker: 252, nb soldier: 124
#1701 - a spider attack the colony
the menace kill 0 soldier
the menace kill 0 worker
nb ant: 378, food: 219/850, nest level: 5, nb worker: 254, nb soldier: 124
nb ant: 376, food: 222/850, nest level: 5, nb worker: 252, nb soldier: 124
nb ant: 376, food: 221/850, nest level: 5, nb worker: 252, nb soldier: 124
nb ant: 378, food: 220/850, nest level: 5, nb worker: 253, nb soldier: 125
nb ant: 378, food: 215/850, nest level: 5, nb worker: 251, nb soldier: 127
nb ant: 377, food: 215/850, nest level: 5, nb worker: 250, nb soldier: 127
nb ant: 376, food: 216/850, nest level: 5, nb worker: 249, nb soldier: 127
nb ant: 375, food: 218/850, nest level: 5, nb worker: 248, nb soldier: 127
nb ant: 373, food: 218/850, nest level: 5, nb worker: 246, nb soldier: 127
nb ant: 371, food: 220/850, nest level: 5, nb worker: 244, nb soldier: 127
#1711 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 367, food: 223/850, nest level: 5, nb worker: 243, nb soldier: 124
nb ant: 367, food: 231/850, nest level: 5, nb worker: 243, nb soldier: 124
nb ant: 367, food: 231/850, nest level: 5, nb worker: 243, nb soldier: 124
nb ant: 369, food: 229/850, nest level: 5, nb worker: 245, nb soldier: 124
nb ant: 370, food: 230/850, nest level: 5, nb worker: 246, nb soldier: 124
nb ant: 371, food: 226/850, nest level: 5, nb worker: 247, nb soldier: 124
nb ant: 368, food: 229/850, nest level: 5, nb worker: 244, nb soldier: 124
nb ant: 369, food: 231/850, nest level: 5, nb worker: 245, nb soldier: 124
nb ant: 370, food: 228/850, nest level: 5, nb worker: 246, nb soldier: 124
nb ant: 371, food: 228/850, nest level: 5, nb worker: 247, nb soldier: 124
#1721 - a spider attack the colony
the menace kill 1 soldier
the menace kill 0 worker
nb ant: 370, food: 228/850, nest level: 5, nb worker: 247, nb soldier: 123
nb ant: 369, food: 232/850, nest level: 5, nb worker: 246, nb soldier: 123
nb ant: 370, food: 231/850, nest level: 5, nb worker: 247, nb soldier: 123
nb ant: 370, food: 230/850, nest level: 5, nb worker: 247, nb soldier: 123
nb ant: 372, food: 225/850, nest level: 5, nb worker: 248, nb soldier: 124
nb ant: 374, food: 226/850, nest level: 5, nb worker: 250, nb soldier: 124
nb ant: 373, food: 224/850, nest level: 5, nb worker: 249, nb soldier: 124
nb ant: 372, food: 223/850, nest level: 5, nb worker: 246, nb soldier: 126
nb ant: 374, food: 220/850, nest level: 5, nb worker: 248, nb soldier: 126
nb ant: 376, food: 219/850, nest level: 5, nb worker: 250, nb soldier: 126
#1731 - a snail attack the colony
the menace kill 3 soldier
the menace kill 0 worker
nb ant: 373, food: 218/850, nest level: 5, nb worker: 250, nb soldier: 123
nb ant: 374, food: 221/850, nest level: 5, nb worker: 249, nb soldier: 125
nb ant: 373, food: 225/850, nest level: 5, nb worker: 248, nb soldier: 125
nb ant: 375, food: 223/850, nest level: 5, nb worker: 250, nb soldier: 125
nb ant: 376, food: 220/850, nest level: 5, nb worker: 251, nb soldier: 125
nb ant: 376, food: 219/850, nest level: 5, nb worker: 250, nb soldier: 126
nb ant: 376, food: 218/850, nest level: 5, nb worker: 250, nb soldier: 126
nb ant: 373, food: 220/850, nest level: 5, nb worker: 247, nb soldier: 126
nb ant: 375, food: 220/850, nest level: 5, nb worker: 249, nb soldier: 126
nb ant: 377, food: 218/850, nest level: 5, nb worker: 251, nb soldier: 126
#1741 - a snail attack the colony
the menace kill 2 soldier
the menace kill 0 worker
nb ant: 374, food: 217/850, nest level: 5, nb worker: 250, nb soldier: 124
nb ant: 376, food: 224/850, nest level: 5, nb worker: 252, nb soldier: 124
nb ant: 376, food: 223/850, nest level: 5, nb worker: 252, nb soldier: 124
nb ant: 375, food: 223/850, nest level: 5, nb worker: 251, nb soldier: 124
nb ant: 376, food: 222/850, nest level: 5, nb worker: 252, nb soldier: 124
nb ant: 375, food: 218/850, nest level: 5, nb worker: 249, nb soldier: 126
nb ant: 374, food: 219/850, nest level: 5, nb worker: 248, nb soldier: 126
nb ant: 373, food: 221/850, nest level: 5, nb worker: 247, nb soldier: 126
nb ant: 374, food: 222/850, nest level: 5, nb worker: 248, nb soldier: 126
nb ant: 375, food: 218/850, nest level: 5, nb worker: 249, nb soldier: 126
#1751 - a snail attack the colony
the menace kill 1 soldier
the menace kill 0 worker
nb ant: 373, food: 219/850, nest level: 5, nb worker: 248, nb soldier: 125
nb ant: 373, food: 223/850, nest level: 5, nb worker: 248, nb soldier: 125
nb ant: 375, food: 221/850, nest level: 5, nb worker: 250, nb soldier: 125
nb ant: 376, food: 222/850, nest level: 5, nb worker: 251, nb soldier: 125
nb ant: 376, food: 219/850, nest level: 5, nb worker: 251, nb soldier: 125
nb ant: 375, food: 221/850, nest level: 5, nb worker: 250, nb soldier: 125
nb ant: 376, food: 222/850, nest level: 5, nb worker: 251, nb soldier: 125
nb ant: 376, food: 217/850, nest level: 5, nb worker: 250, nb soldier: 126
nb ant: 377, food: 219/850, nest level: 5, nb worker: 251, nb soldier: 126
nb ant: 377, food: 217/850, nest level: 5, nb worker: 251, nb soldier: 126
#1761 - a spider attack the colony
the menace kill 1 soldier
the menace kill 0 worker
nb ant: 375, food: 220/850, nest level: 5, nb worker: 250, nb soldier: 125
nb ant: 373, food: 224/850, nest level: 5, nb worker: 248, nb soldier: 125
nb ant: 373, food: 224/850, nest level: 5, nb worker: 248, nb soldier: 125
nb ant: 373, food: 224/850, nest level: 5, nb worker: 248, nb soldier: 125
nb ant: 373, food: 224/850, nest level: 5, nb worker: 248, nb soldier: 125
nb ant: 374, food: 223/850, nest level: 5, nb worker: 249, nb soldier: 125
nb ant: 374, food: 222/850, nest level: 5, nb worker: 249, nb soldier: 125
nb ant: 375, food: 220/850, nest level: 5, nb worker: 250, nb soldier: 125
nb ant: 374, food: 223/850, nest level: 5, nb worker: 249, nb soldier: 125
nb ant: 373, food: 223/850, nest level: 5, nb worker: 248, nb soldier: 125
#1771 - a snail attack the colony
the menace kill 2 soldier
the menace kill 0 worker
nb ant: 372, food: 222/850, nest level: 5, nb worker: 249, nb soldier: 123
nb ant: 373, food: 224/850, nest level: 5, nb worker: 249, nb soldier: 124
nb ant: 374, food: 225/850, nest level: 5, nb worker: 250, nb soldier: 124
nb ant: 375, food: 221/850, nest level: 5, nb worker: 249, nb soldier: 126
nb ant: 373, food: 223/850, nest level: 5, nb worker: 247, nb soldier: 126
nb ant: 373, food: 221/850, nest level: 5, nb worker: 247, nb soldier: 126
nb ant: 372, food: 224/850, nest level: 5, nb worker: 246, nb soldier: 126
nb ant: 374, food: 221/850, nest level: 5, nb worker: 248, nb soldier: 126
